"","X","movie_name","rating","types","year","duration","audience_rating","expert_rating"
"9860",9860,"LUCKY","NR","Drama",2011,"1h40m",23,30
"9861",9861,"LUCKY BREAK","PG-13","Comedy",2002,"1h47m",48,48
"9862",9862,"LUCKY DAY","NR","Action & Adventure, Mystery & Suspense",2019,"1h40m",10,45
"9863",9863,"LUCKY GRANDMA","NR","Comedy, Drama",2020,"1h40m",94,67
"9864",9864,"LUCKY NUMBER SLEVIN","R","Drama, Mystery & Suspense",2006,"1h50m",52,87
"9865",9865,"LUCKY NUMBERS","R","Comedy",2000,"1h45m",22,19
"9866",9866,"LUCKY STIFF","NR","Comedy, Musical & Performing Arts",NA,"1h18m",40,55
"9867",9867,"LUCKY THEM","R","Comedy, Drama",2014,"1h36m",77,58
"9868",9868,"LUCKY YOU","PG-13","Drama",2007,"2h4m",29,28
"9869",9869,"LUCY","R","Action & Adventure",2014,"1h28m",67,47
"9870",9870,"LUCY IN THE SKY","R","Drama, Science Fiction & Fantasy",2019,"2h4m",21,31
"9871",9871,"LUIS AND THE ALIENS","PG","Animation, Kids & Family, Science Fiction & Fantasy",2018,"1h26m",24,56
"9872",9872,"LULLABY","R","Drama",2014,"1h57m",30,55
"9873",9873,"LAST HUNT","NR","Action & Adventure, Western",1956,"1h48m",88,52
"9874",9874,"LULU ON THE BRIDGE","PG-13","Art House & International, Drama, Mystery & Suspense, Romance",1998,"1h43m",0,54
"9875",9875,"LUMUMBA","PG","Art House & International, Drama, Mystery & Suspense",2001,"1h55m",81,83
"9876",9876,"LUNCH","NR","Documentary, Special Interest",2012,"1h18m",100,58
"9877",9877,"LUPIN III: THE CASTLE OF CAGLIOSTRO (RUPAN SANSEI: KARIOSUTORO NO SHIRO)","NR","Action & Adventure, Animation, Kids & Family, Mystery & Suspense, Romance",2000,"1h40m",94,88
"9878",9878,"LURED","NR","Classics, Drama, Mystery & Suspense",1947,"1h42m",100,69
"9879",9879,"LURKING FEAR","R","Cult Movies, Horror",1994,"1h18m",20,13
"9880",9880,"LUST, CAUTION","NC17","Drama, Mystery & Suspense, Romance",2007,"2h35m",72,84
"9881",9881,"LUST IN THE DUST","R","Action & Adventure, Comedy, Cult Movies, Western",1985,"1h25m",33,80
"9882",9882,"LUST STORIES","NR","Drama",2018,"2h0m",100,63
"9883",9883,"LUSTRE","NR","Drama",2005,"1h21m",100,NA
"9884",9884,"LUV","R","Drama",2013,"1h34m",34,61
"9885",9885,"LYING AND STEALING","R","Comedy, Mystery & Suspense",2019,"1h40m",62,16
"9886",9886,"LYLE","NR","Drama, Horror",NA,"1h5m",100,35
"9887",9887,"LYMELIFE","R","Drama",2008,"1h35m",63,52
"9888",9888,"M. BUTTERFLY","R","Action & Adventure, Drama, Mystery & Suspense",1993,"1h40m",43,67
"9889",9889,"MA","NR","Drama",2017,"1h21m",92,55
"9890",9890,"MA","R","Horror, Mystery & Suspense",2019,"1h39m",55,64
"9891",9891,"MY LIFE IN PINK (MA VIE EN ROSE)","R","Art House & International, Comedy, Drama",1997,"1h30m",91,90
"9892",9892,"MACGRUBER","R","Action & Adventure, Comedy",2010,"1h30m",48,35
"9893",9893,"MACAO","NR","Classics, Documentary, Drama, Romance",1952,"1h20m",44,59
"9894",9894,"MACARTHUR","PG","Action & Adventure, Drama",1977,"2h8m",50,60
"9895",9895,"MACBETH","R","Drama",1971,"2h20m",86,73
"9896",9896,"MACBETH","R","Art House & International, Drama",2015,"",80,64
"9897",9897,"MACHETE","R","Action & Adventure, Mystery & Suspense",2010,"1h44m",72,63
"9898",9898,"MACHETE KILLS","R","Action & Adventure",2013,"1h47m",29,35
"9899",9899,"MACHETE MAIDENS UNLEASHED!","NR","Documentary, Television",NA,"1h25m",88,73
"9900",9900,"KATAUDE MASHIN GÂRU (THE MACHINE GIRL)","NR","Action & Adventure, Horror",2008,"1h36m",63,62
"9901",9901,"MACHINE GUN PREACHER","R","Action & Adventure, Drama",2011,"2h7m",27,62
"9902",9902,"THE MACHINIST","R","Drama, Mystery & Suspense",2004,"1h41m",77,83
"9903",9903,"MACKENNA'S GOLD","PG","Action & Adventure, Classics, Western, Romance",1969,"2h8m",20,70
"9904",9904,"MAD AS HELL","NR","Documentary",2015,"1h22m",27,84
"9905",9905,"MAD CITY","PG-13","Drama, Mystery & Suspense",1997,"1h54m",36,42
"9906",9906,"MAD COWGIRL","NR","Comedy, Drama, Horror, Special Interest",2006,"1h29m",33,89
"9907",9907,"MAD DETECTIVE","NR","Action & Adventure, Art House & International, Drama, Mystery & Suspense",2008,"1h29m",81,85
"9908",9908,"MAD DOG AND GLORY","R","Comedy, Drama",1993,"1h36m",77,45
"9909",9909,"MAD HOT BALLROOM","PG","Documentary, Kids & Family, Musical & Performing Arts, Special Interest",2005,"1h55m",84,83
"9910",9910,"MAD LOVE","R","Art House & International, Drama, Romance",2002,"1h57m",48,65
"9911",9911,"MAD MAX","R","Action & Adventure, Cult Movies, Science Fiction & Fantasy",1979,"1h33m",90,70
"9912",9912,"MAD MAX 2: THE ROAD WARRIOR","R","Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",1982,"1h35m",93,86
"9913",9913,"MAD MAX BEYOND THUNDERDOME","PG-13","Action & Adventure, Science Fiction & Fantasy",1985,"1h46m",80,49
"9914",9914,"MAD MAX: FURY ROAD","R","Action & Adventure, Science Fiction & Fantasy",2015,"2h0m",97,85
"9915",9915,"MAD MONSTER PARTY","G","Animation, Classics, Comedy, Horror, Kids & Family",1967,"1h34m",70,67
"9916",9916,"MAD TIGER","NR","Documentary",2016,"1h22m",67,56
"9917",9917,"MAD TO BE NORMAL","NR","Art House & International, Drama",2018,"1h46m",61,63
"9918",9918,"MADAGASCAR","PG","Animation, Comedy, Kids & Family",2005,"1h26m",54,70
"9919",9919,"MADAGASCAR 3: EUROPE'S MOST WANTED","PG","Action & Adventure, Animation, Comedy, Kids & Family",2012,"1h25m",78,72
"9920",9920,"MADAGASCAR: ESCAPE 2 AFRICA","PG","Action & Adventure, Animation, Comedy, Kids & Family",2008,"1h28m",64,66
"9921",9921,"MADAGASIKARA","NR","Drama",NA,"1h24m",89,NA
"9922",9922,"MADAME","NR","Comedy, Drama, Romance",2018,"1h31m",44,53
"9923",9923,"MADAME BOVARY","R","Art House & International, Drama",2015,"1h58m",43,26
"9924",9924,"MADAME CURIE","NR","Classics, Documentary, Drama",1943,"2h4m",86,67
"9925",9925,"MADAME SATÃ","NR","Art House & International, Drama",2002,"1h45m",60,81
"9926",9926,"MADE","R","Action & Adventure, Comedy, Drama",2001,"1h34m",71,67
"9927",9927,"MADE IN AMERICA","NR","Documentary, Musical & Performing Arts",2014,"1h33m",58,33
"9928",9928,"MADE IN DAGENHAM","R","Drama",2010,"1h53m",80,75
"9929",9929,"MADE IN ITALY","R","Comedy, Drama",NA,"1h34m",49,46
"9930",9930,"MADE OF HONOR","PG-13","Comedy, Romance",2008,"1h41m",15,55
"9931",9931,"MADEA GOES TO JAIL","PG-13","Comedy, Drama",2009,"1h43m",29,96
"9932",9932,"MADEA'S BIG HAPPY FAMILY","PG-13","Comedy, Drama",2011,"1h46m",38,74
"9933",9933,"MADEA'S FAMILY REUNION","PG-13","Comedy, Drama",2006,"1h47m",26,94
"9934",9934,"MADEA'S WITNESS PROTECTION","PG-13","Comedy",2012,"1h54m",19,66
"9935",9935,"MADELINE'S MADELINE","NR","Drama",2018,"1h34m",88,44
"9936",9936,"MADEMOISELLE C","R","Documentary",2013,"1h33m",47,34
"9937",9937,"MADEMOISELLE CHAMBON","NR","Art House & International, Comedy, Drama",2010,"1h41m",83,68
"9938",9938,"MOTHER (MADEO)","R","Art House & International, Drama, Mystery & Suspense",2010,"2h8m",96,88
"9939",9939,"MADHOUSE","PG-13","Comedy",1990,"1h30m",0,45
"9940",9940,"MADISON","PG","Drama, Sports & Fitness",2005,"1h39m",30,50
"9941",9941,"MADMAN","R","Action & Adventure, Horror",1981,"1h28m",36,35
"9942",9942,"MADNESS IN THE METHOD","NR","Comedy",2019,"1h39m",30,59
"9943",9943,"THE MADNESS OF KING GEORGE","PG-13","Comedy, Drama",1994,"1h50m",93,80
"9944",9944,"MADONNA: TRUTH OR DARE","R","Documentary, Musical & Performing Arts, Special Interest",1991,"1h58m",87,70
"9945",9945,"MADRID, 1987","NR","Art House & International, Drama",2012,"1h45m",89,62
"9946",9946,"THE MADWOMAN OF CHAILLOT","G","Comedy, Drama",1969,"2h12m",20,49
"9947",9947,"MAESTRO","NR","Animation, Musical & Performing Arts",NA,"0h5m",38,77
"9948",9948,"MAFIOSO","NR","Art House & International, Comedy, Drama",1964,"1h45m",96,80
"9949",9949,"THE MAGDALENE SISTERS","R","Drama",2003,"1h59m",91,89
"9950",9950,"MAGGIE","PG-13","Drama, Horror, Mystery & Suspense",2015,"1h34m",60,32
"9951",9951,"MAGGIE'S PLAN","R","Comedy, Romance",2016,"1h38m",87,52
"9952",9952,"MAGIC BEYOND WORDS: THE JK ROWLING STORY","NR","Documentary, Television",NA,"1h30m",33,58
"9953",9953,"THE MAGIC FLUTE","G","Musical & Performing Arts",2006,"2h15m",70,65
"9954",9954,"MAGIC IN THE MOONLIGHT","PG-13","Comedy, Drama",2014,"1h37m",51,45
"9955",9955,"MAGIC IN THE WATER","PG","Action & Adventure, Kids & Family, Science Fiction & Fantasy",1995,"1h38m",21,59
"9956",9956,"MAGIC MAGIC","R","Drama, Horror, Mystery & Suspense",NA,"1h37m",68,30
"9957",9957,"MAGIC MIKE","R","Comedy, Drama",2012,"1h50m",79,60
"9958",9958,"MAGIC MIKE XXL","R","Comedy",2015,"1h55m",65,55
"9959",9959,"THE MAGIC SWORD","G","Action & Adventure, Classics, Drama, Science Fiction & Fantasy",1962,"1h20m",29,26
"9960",9960,"MAGIC TRIP","R","Documentary, Special Interest",2011,"1h30m",72,62
"9961",9961,"MAGICAL UNIVERSE","NR","Documentary, Special Interest",2014,"1h18m",63,70
"9962",9962,"MAGICIAN: THE ASTONISHING LIFE AND WORK OF ORSON WELLES","PG-13","Documentary",2014,"1h32m",73,NA
"9963",9963,"MAGNIFICENT OBSESSION","NR","Classics, Drama, Romance",1954,"1h48m",87,71
"9964",9964,"MAGNOLIA","R","Drama",1999,"3h8m",83,89
"9965",9965,"MAGNUM FORCE","R","Action & Adventure, Classics, Drama",1973,"2h4m",72,77
"9966",9966,"MAID IN MANHATTAN","PG-13","Comedy, Drama, Romance",2002,"1h45m",38,43
"9967",9967,"MAIDEN","PG","Documentary",2019,"1h33m",98,97
"9968",9968,"MAIDENTRIP","NR","Documentary, Special Interest",2014,"1h22m",83,79
"9969",9969,"MAIL ORDER WIFE","R","Comedy",2005,"1h31m",61,68
"9970",9970,"MAIN STREET","PG","Drama",2011,"1h32m",13,11
"9971",9971,"MAINE","R","Drama",2018,"1h26m",60,38
"9972",9972,"THE MAJESTIC","PG","Drama, Romance",2001,"2h32m",42,60
"9973",9973,"MAJOR DUNDEE","PG-13","Action & Adventure, Classics, Drama, Western",1965,"2h4m",97,67
"9974",9974,"MAJOR LEAGUE","R","Comedy, Sports & Fitness",1989,"1h47m",83,84
"9975",9975,"MAJOR LEAGUE II","PG","Comedy",1994,"1h44m",5,45
"9976",9976,"MAJOR LEAGUE: BACK TO THE MINORS","PG-13","Comedy",1998,"1h40m",21,25
"9977",9977,"MAJOR PAYNE","PG-13","Comedy",1994,"1h37m",33,68
"9978",9978,"MAKE BELIEVE","NR","Documentary, Special Interest",2011,"1h29m",85,74
"9979",9979,"MAKE IT FUNKY","NR","Documentary, Musical & Performing Arts, Special Interest",2005,"1h50m",93,90
"9980",9980,"MAKE IT HAPPEN","PG-13","Drama, Romance",2008,"1h30m",22,40
"9981",9981,"MAKE OUT WITH VIOLENCE","NR","Drama",NA,"1h45m",64,46
"9982",9982,"MAKE THE YULETIDE GAY","NR","Comedy, Gay & Lesbian",2009,"1h29m",40,63
"9983",9983,"MAKE YOUR MOVE","PG-13","Drama, Musical & Performing Arts",2014,"1h50m",38,48
"9984",9984,"MAKING THE BOYS","PG-13","Documentary, Musical & Performing Arts, Special Interest, Television, Gay & Lesbian",2010,"1h30m",95,78
"9985",9985,"MAKING BABIES","NR","Comedy, Romance",2019,"1h26m",25,51
"9986",9986,"MAKING MONTGOMERY CLIFT","NR","Documentary",2018,"1h28m",100,80
"9987",9987,"MAKTUB","NR","Art House & International, Comedy, Drama",2018,"1h40m",100,99
"9988",9988,"MALA NOCHE","NR","Drama",2007,"1h15m",96,64
"9989",9989,"MALEFICENT","PG","Science Fiction & Fantasy",2014,"1h38m",54,70
"9990",9990,"MALEFICENT: MISTRESS OF EVIL","PG","Action & Adventure, Science Fiction & Fantasy",2019,"1h58m",40,95
"9991",9991,"MALEVOLENT","NR","Horror",NA,"1h28m",38,17
"9992",9992,"MALIBU'S MOST WANTED","PG-13","Comedy",2003,"1h26m",31,54
"9993",9993,"MALICE","R","Drama, Mystery & Suspense",1993,"1h47m",57,46
"9994",9994,"MALICE IN WONDERLAND","R","Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",2010,"1h27m",10,48
"9995",9995,"MALLRATS","R","Comedy",1995,"1h35m",56,82
"9996",9996,"MAMA","PG-13","Art House & International, Horror",2013,"1h40m",64,55
"9997",9997,"MAMA'S BOY","PG-13","Comedy",2007,"1h29m",8,26
"9998",9998,"MAMBO ITALIANO","R","Art House & International, Comedy, Drama",2003,"1h28m",32,66
"9999",9999,"THE MAMBO KINGS","R","Art House & International, Drama, Musical & Performing Arts",1992,"1h44m",81,69
"10000",10000,"MAME","PG","Classics, Comedy, Musical & Performing Arts",1974,"2h12m",33,48
"10001",10001,"MAMMA MIA!","PG-13","Comedy, Musical & Performing Arts, Romance",2008,"1h49m",55,66
"10002",10002,"MAMMA MIA! HERE WE GO AGAIN","PG-13","Comedy, Musical & Performing Arts",2018,"1h54m",79,66
"10003",10003,"MAN ABOUT TOWN","R","Action & Adventure, Comedy, Drama",2006,"1h37m",38,29
"10004",10004,"A MAN APART","R","Action & Adventure, Drama, Mystery & Suspense",2003,"1h49m",11,62
"10005",10005,"MAN BITES DOG","NC17","Art House & International, Comedy, Drama, Horror",1992,"1h36m",74,90
"10006",10006,"A MAN CALLED HORSE","R","Action & Adventure, Classics, Western",1970,"1h54m",86,60
"10007",10007,"MAN CAMP","NR","Comedy",NA,"1h34m",100,91
"10008",10008,"MAN DOWN","R","Drama",2016,"1h30m",16,58
"10009",10009,"MAN FRIDAY","PG","Action & Adventure, Classics, Drama",NA,"1h55m",33,65
"10010",10010,"THE MAN FROM ELYSIAN FIELDS","R","Drama",2001,"1h45m",51,54
"10011",10011,"THE MAN FROM LARAMIE","NR","Classics, Mystery & Suspense, Western",1955,"1h44m",100,79
"10012",10012,"THE MAN FROM NOWHERE","R","Action & Adventure, Art House & International",2010,"1h59m",100,90
"10013",10013,"JIMMY CARTER MAN FROM PLAINS","PG","Documentary, Special Interest",2007,"2h6m",79,76
"10014",10014,"THE MAN FROM SNOWY RIVER","PG","Art House & International, Drama, Kids & Family, Western, Romance",1982,"1h42m",85,89
"10015",10015,"MAN IN CAMO","NR","Animation, Documentary",NA,"1h25m",100,100
"10016",10016,"MAN IN RED BANDANA","PG-13","Documentary",2017,"1h25m",63,94
"10017",10017,"THE MAN IN THE GRAY FLANNEL SUIT","NR","Classics, Drama",1956,"2h33m",75,73
"10018",10018,"THE MAN IN THE WHITE SUIT","NR","Art House & International, Classics, Comedy, Drama, Science Fiction & Fantasy",NA,"1h25m",100,81
"10019",10019,"MAN OF ARAN","NR","Documentary, Special Interest",1934,"1h14m",95,75
"10020",10020,"MAN OF LA MANCHA","PG","Action & Adventure, Comedy, Drama, Musical & Performing Arts",1973,"2h10m",50,72
"10021",10021,"MAN OF TAI CHI","R","Action & Adventure",2013,"1h45m",70,50
"10022",10022,"MAN OF THE CENTURY","R","Comedy, Drama",1999,"1h20m",71,77
"10023",10023,"MAN OF THE HOUSE","PG-13","Action & Adventure, Comedy",2005,"1h40m",9,46
"10024",10024,"MAN OF THE YEAR","PG","Comedy, Television",2006,"1h55m",22,45
"10025",10025,"MAN ON A LEDGE","PG-13","Drama, Mystery & Suspense",2012,"1h42m",32,52
"10026",10026,"MAN ON FIRE","R","Action & Adventure, Drama, Mystery & Suspense",2004,"2h25m",38,89
"10027",10027,"MAN ON WIRE","PG-13","Documentary, Special Interest",2008,"1h30m",100,87
"10028",10028,"MAN PUSH CART","NR","Drama",2006,"1h26m",88,66
"10029",10029,"MAN UP","NR","Comedy, Romance",2015,"1h28m",80,69
"10030",10030,"THE MAN WHO FELL TO EARTH","R","Drama, Science Fiction & Fantasy",1976,"1h58m",82,69
"10031",10031,"THE MAN WHO KNEW TOO LITTLE","PG","Comedy",1997,"1h34m",39,69
"10032",10032,"THE MAN WHO SHOT LIBERTY VALANCE","G","Action & Adventure, Classics, Western",1962,"2h2m",94,92
"10033",10033,"THE MAN WHO WASN'T THERE","R","Comedy, Drama, Romance",2001,"1h56m",81,85
"10034",10034,"THE MAN WHO WOULD BE KING","PG","Action & Adventure",1975,"2h9m",97,91
"10035",10035,"MAN WITH A MOVIE CAMERA","NR","Art House & International, Classics, Documentary, Special Interest",1929,"1h9m",97,88
"10036",10036,"THE MAN WITH ONE RED SHOE","PG","Comedy",1985,"1h33m",47,40
"10037",10037,"THE MAN WITH THE GOLDEN GUN","PG","Action & Adventure, Drama",1974,"2h5m",41,55
"10038",10038,"THE MAN WITH TWO BRAINS","R","Comedy, Horror, Science Fiction & Fantasy",1983,"1h33m",76,64
"10039",10039,"THE MAN WITHOUT A FACE","PG-13","Drama",1993,"1h54m",65,64
"10040",10040,"THE MAN WITHOUT A PAST","PG","Art House & International, Comedy, Drama",2002,"1h37m",98,90
"10041",10041,"MANAGEMENT","R","Comedy, Romance",2009,"1h33m",47,30
"10042",10042,"MANAKAMANA","NR","Documentary, Special Interest",2014,"1h58m",96,61
"10043",10043,"MANBORG","NR","Horror",NA,"1h10m",88,57
"10044",10044,"MANCHESTER BY THE SEA","R","Drama",2016,"2h17m",96,78
"10045",10045,"MANCHILD: THE SCHEA COTTON STORY","NR","Documentary",NA,"1h14m",100,100
"10046",10046,"THE MANCHURIAN CANDIDATE","R","Action & Adventure, Drama, Mystery & Suspense",2004,"2h10m",80,63
"10047",10047,"MANDA BALA (SEND A BULLET)","NR","Documentary, Special Interest",2007,"1h25m",80,86
"10048",10048,"MANDELA: LONG WALK TO FREEDOM","PG-13","Drama",2013,"2h26m",61,68
"10049",10049,"MANDERLAY","NR","Drama, Special Interest",2006,"2h19m",50,75
"10050",10050,"MANDINGO","R","Action & Adventure, Classics, Drama, Romance",1975,"2h7m",26,65
"10051",10051,"ALL THE BOYS LOVE MANDY LANE","R","Horror, Mystery & Suspense, Romance",2013,"1h30m",45,31
"10052",10052,"MANDY","NR","Action & Adventure, Mystery & Suspense",2018,"2h1m",91,66
"10053",10053,"MANGLEHORN","PG-13","Comedy, Drama",2015,"1h37m",51,24
"10054",10054,"THE MANGLER","R","Horror",1994,"1h46m",27,18
"10055",10055,"MANHATTAN","R","Comedy, Drama, Romance",1979,"1h36m",96,92
"10056",10056,"MANHATTAN MELODRAMA","NR","Classics, Drama, Romance",1934,"1h33m",81,71
"10057",10057,"MANHATTAN MURDER MYSTERY","PG","Comedy, Mystery & Suspense",1993,"1h45m",93,84
"10058",10058,"MANHATTAN NIGHT (MANHATTAN NOCTURNE)","R","Drama, Mystery & Suspense",2016,"1h53m",36,52
"10059",10059,"MANIAC","R","Comedy, Horror",1934,"1h7m",89,31
"10060",10060,"MANIAC","R","Drama, Horror",1980,"1h27m",40,58
"10061",10061,"MANIAC","NR","Horror",2013,"1h29m",53,44
"10062",10062,"MANIAC COP","R","Action & Adventure, Horror",1988,"1h25m",50,39
"10063",10063,"MANIC","R","Drama",2003,"1h40m",67,79
"10064",10064,"MANIFESTO","NR","Art House & International, Drama",2017,"1h35m",75,55
"10065",10065,"MANITO","NR","Drama",2003,"1h17m",94,73
"10066",10066,"THE MANITOU","PG","Horror",1978,"1h45m",33,35
"10067",10067,"MANNEQUIN 2: ON THE MOVE","PG","Comedy, Drama, Science Fiction & Fantasy, Romance",NA,"1h35m",13,41
"10068",10068,"MANNY","PG-13","Documentary, Drama, Special Interest, Sports & Fitness",2015,"1h28m",25,65
"10069",10069,"MANOLO, THE BOY WHO MADE SHOES FOR LIZARDS","NR","Art House & International, Documentary",2017,"1h29m",67,68
"10070",10070,"MANOS: THE HANDS OF FATE","NR","Horror",1966,"1h14m",0,20
"10071",10071,"MAN'S BEST FRIEND","R","Comedy, Horror, Kids & Family, Science Fiction & Fantasy",1991,"1h27m",21,43
"10072",10072,"MAN'S FAVORITE SPORT?","G","Comedy, Romance",1964,"2h0m",64,73
"10073",10073,"MANSOME","PG-13","Comedy, Documentary, Special Interest",2012,"1h24m",25,23
"10074",10074,"THE MANSON FAMILY","R","Documentary, Drama, Horror",2004,"1h35m",69,50
"10075",10075,"MANSON FAMILY VACATION","NR","",NA,"1h24m",100,56
"10076",10076,"MAN-THING","R","Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",NA,"1h40m",17,13
"10077",10077,"MANUFACTURED LANDSCAPES","G","Documentary, Special Interest",2007,"1h26m",84,80
"10078",10078,"MANUFACTURING CONSENT - NOAM CHOMSKY AND THE MEDIA","NR","Documentary",1993,"2h48m",75,94
"10079",10079,"MANUSCRIPTS DON'T BURN","NR","Art House & International, Drama, Mystery & Suspense",2014,"2h5m",93,78
"10080",10080,"THE MANXMAN","NR","Classics, Drama, Mystery & Suspense, Romance",1929,"1h30m",92,46
"10081",10081,"MANY ADVENTURES OF WINNIE THE POOH","G","Animation, Comedy, Kids & Family, Musical & Performing Arts",1977,"1h14m",100,88
"10082",10082,"MAO'S LAST DANCER","PG","Art House & International, Drama, Musical & Performing Arts",2010,"1h57m",56,76
"10083",10083,"MAP OF THE HUMAN HEART","R","Action & Adventure, Art House & International, Drama, Romance",1992,"1h46m",77,80
"10084",10084,"MAPPLETHORPE","NR","Drama",2019,"1h42m",33,63
"10085",10085,"MAPS TO THE STARS","R","Comedy",2015,"1h52m",61,44
"10086",10086,"MARA","R","Horror",2018,"1h38m",29,24
"10087",10087,"MARATHON MAN","R","Drama, Mystery & Suspense",1976,"2h5m",81,81
"10088",10088,"MARATHON: THE PATRIOTS DAY BOMBING","NR","Documentary",2016,"",90,83
"10089",10089,"MARAT/SADE","NR","Classics, Drama",NA,"1h55m",92,79
"10090",10090,"MARAUDERS","R","Action & Adventure, Drama",2016,"1h47m",20,30
"10091",10091,"MARC MARON: TOO REAL","NR","Comedy",NA,"",80,68
"10092",10092,"THE MARC PEASE EXPERIENCE","PG-13","Comedy",2009,"1h20m",18,14
"10093",10093,"MARCEL DUCHAMP: THE ART OF THE POSSIBLE","NR","Documentary",2020,"1h26m",50,NA
"10094",10094,"MARCH OF THE PENGUINS","G","Documentary",2005,"1h20m",94,81
"10095",10095,"BABES IN TOYLAND","NR","Comedy, Musical & Performing Arts, Science Fiction & Fantasy",1934,"1h13m",100,78
"10096",10096,"MARCI X","R","Comedy",2003,"1h24m",8,30
"10097",10097,"MARDI GRAS: MADE IN CHINA","NR","Documentary, Special Interest",2005,"1h18m",68,90
"10098",10098,"MAREBITO","R","Art House & International, Drama, Horror",2005,"1h32m",40,50
"10099",10099,"MARFA GIRL","NR","Drama",2015,"1h45m",27,32
"10100",10100,"MARGARET","R","Drama",2011,"2h29m",74,48
"10101",10101,"MARGIN CALL","R","Mystery & Suspense",2011,"1h49m",87,74
"10102",10102,"MARGOT AT THE WEDDING","R","Art House & International, Comedy, Drama",2007,"1h31m",52,40
"10103",10103,"MARGUERITE & JULIEN (MARGUERITE ET JULIEN)","NR","Drama",2016,"1h48m",20,33
"10104",10104,"MARIA BAMFORD: OLD BABY","NR","Comedy",NA,"",100,NA
"10105",10105,"MARIA BY CALLAS","PG","Documentary",2018,"1h53m",91,70
"10106",10106,"MARIA FULL OF GRACE","R","Art House & International, Drama",2004,"1h41m",97,87
"10107",10107,"MARIACHI GRINGO","NR","Action & Adventure, Comedy, Drama",2013,"1h47m",43,69
"10108",10108,"MARIANNE & LEONARD: WORDS OF LOVE","R","Documentary",2019,"1h37m",79,85
"10109",10109,"MARIE CURIE: THE COURAGE OF KNOWLEDGE","NR","Art House & International, Drama, Romance",2017,"1h40m",64,55
